Mod:Item:MetaData, Localized Name
abyssalcraft:charm:2, Ritual Charm
abyssalcraft:charm:3, Ritual Charm
abyssalcraft:cthulhucharm:0, Cthulhu Charm
abyssalcraft:cthulhucharm:1, Cthulhu Charm
abyssalcraft:cthulhucharm:2, Cthulhu Charm
abyssalcraft:cthulhucharm:3, Cthulhu Charm
abyssalcraft:hasturcharm:0, Hastur Charm
abyssalcraft:hasturcharm:1, Hastur Charm
abyssalcraft:hasturcharm:2, Hastur Charm
abyssalcraft:hasturcharm:3, Hastur Charm
abyssalcraft:jzaharcharm:0, J'zahar Charm
abyssalcraft:jzaharcharm:1, J'zahar Charm
abyssalcraft:jzaharcharm:2, J'zahar Charm
abyssalcraft:jzaharcharm:3, J'zahar Charm
abyssalcraft:azathothcharm:0, Azathoth Charm
abyssalcraft:azathothcharm:1, Azathoth Charm
abyssalcraft:azathothcharm:2, Azathoth Charm
abyssalcraft:azathothcharm:3, Azathoth Charm
abyssalcraft:nyarlathotepcharm:0, Nyarlathotep Charm
abyssalcraft:nyarlathotepcharm:1, Nyarlathotep Charm
abyssalcraft:nyarlathotepcharm:2, Nyarlathotep Charm
abyssalcraft:nyarlathotepcharm:3, Nyarlathotep Charm
abyssalcraft:yogsothothcharm:0, Yog-Sothoth Charm
abyssalcraft:yogsothothcharm:1, Yog-Sothoth Charm
abyssalcraft:yogsothothcharm:2, Yog-Sothoth Charm
abyssalcraft:yogsothothcharm:3, Yog-Sothoth Charm
abyssalcraft:shubniggurathcharm:0, Shub-Niggurath Charm
abyssalcraft:shubniggurathcharm:1, Shub-Niggurath Charm
abyssalcraft:shubniggurathcharm:2, Shub-Niggurath Charm
abyssalcraft:shubniggurathcharm:3, Shub-Niggurath Charm
abyssalcraft:hasturcoin, Hastur Engraved Coin
abyssalcraft:azathothcoin, Azathoth Engraved Coin
abyssalcraft:nyarlathotepcoin, Nyarlathotep Engraved Coin
abyssalcraft:yogsothothcoin, Yog-Sothoth Engraved Coin
abyssalcraft:shubniggurathcoin, Shub-Niggurath Engraved Coin
abyssalcraft:engraving_hastur, Hastur Coin Engraving
abyssalcraft:engraving_azathoth, Azathoth Coin Engraving
abyssalcraft:engraving_nyarlathotep, Nyarlathotep Coin Engraving
abyssalcraft:engraving_yogsothoth, Yog-Sothoth Coin Engraving
abyssalcraft:engraving_shubniggurath, Shub-Niggurath Coin Engraving
abyssalcraft:gatekeeperessence, Essence of The Gatekeeper
abyssalcraft:interdimensionalcage, Interdimensional Cage
abyssalcraft:crystalfragment:0, Crystallized Iron Fragment
abyssalcraft:crystalfragment:1, Crystallized Gold Fragment
abyssalcraft:crystalfragment:2, Crystallized Sulfur Fragment
abyssalcraft:crystalfragment:3, Crystallized Carbon Fragment
abyssalcraft:crystalfragment:4, Crystallized Oxygen Fragment
abyssalcraft:crystalfragment:5, Crystallized Hydrogen Fragment
abyssalcraft:crystalfragment:6, Crystallized Nitrogen Fragment
abyssalcraft:crystalfragment:7, Crystallized Phosphorus Fragment
abyssalcraft:crystalfragment:8, Crystallized Potassium Fragment
abyssalcraft:crystalfragment:9, Crystallized Nitrate Fragment
abyssalcraft:crystalfragment:10, Crystallized Methane Fragment
abyssalcraft:crystalfragment:11, Crystallized Redstone Fragment
abyssalcraft:crystalfragment:12, Crystallized Abyssalnite Fragment
abyssalcraft:crystalfragment:13, Crystallized Coralium Fragment
abyssalcraft:crystalfragment:14, Crystallized Dreadium Fragment
abyssalcraft:crystalfragment:15, Crystallized Blaze Fragment
abyssalcraft:crystalfragment:16, Crystallized Tin Fragment
abyssalcraft:crystalfragment:17, Crystallized Copper Fragment
abyssalcraft:crystalfragment:18, Crystallized Silicon Fragment
abyssalcraft:crystalfragment:19, Crystallized Magnesium Fragment
abyssalcraft:crystalfragment:20, Crystallized Aluminium Fragment
abyssalcraft:crystalfragment:21, Crystallized Silica Fragment
abyssalcraft:crystalfragment:22, Crystallized Alumina Fragment
abyssalcraft:crystalfragment:23, Crystallized Magnesia Fragment
abyssalcraft:crystalfragment:24, Crystallized Zinc Fragment
abyssalcraft:crystalfragment:25, Crystallized Calcium Fragment
abyssalcraft:crystalfragment:26, Crystallized Beryllium Fragment
abyssalcraft:crystalfragment:27, Crystallized Beryl Fragment
abyssalcraft:stonetablet, Stone Tablet
abyssalcraft:scroll:0, Basic Scroll
abyssalcraft:scroll:1, Lesser Scroll
abyssalcraft:scroll:2, Moderate Scroll
abyssalcraft:scroll:3, Greater Scroll
abyssalcraft:unique_scroll:0, Antimatter Scroll
abyssalcraft:unique_scroll:1, Oblivion Scroll
abyssalcraft:antidote:0, Coralium Plague Antidote
abyssalcraft:antidote:1, Dread Plague Antidote
abyssalcraft:door_dlt, Darklands Oak Wood Door
abyssalcraft:door_drt, Dreadlands Wood Door
abyssalcraft:charcoal, Cha'rcoal
abyssalcraft:configurator, Spirit Tablet
abyssalcraft:configurator_shard:0, Spirit Tablet Shard #1
abyssalcraft:configurator_shard:1, Spirit Tablet Shard #2
abyssalcraft:configurator_shard:2, Spirit Tablet Shard #3
abyssalcraft:configurator_shard:3, Spirit Tablet Shard #4
acintegration:dust:0, Abyssalnite Dust
acintegration:dust:1, Refined Coralium Dust
acintegration:dust:2, Dreadium Dust
astralsorcery:itemcraftingcomponent:0, Aquamarine
astralsorcery:itemcraftingcomponent:1, Starmetal Ingot
astralsorcery:itemcraftingcomponent:2, Stardust
astralsorcery:itemcraftingcomponent:3, Glass Lens
astralsorcery:itemcraftingcomponent:4, Resonating Gem
astralsorcery:itemcraftingcomponent:5, Parchment
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:itemconstellationpaper:0, Constellation Paper
astralsorcery:iteminfusedglass, Infused Glass
astralsorcery:itemrockcrystalsimple:0, Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemtunedrockcrystal:0, Attuned Rock Crystal
astralsorcery:itemcelestialcrystal:0, Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemtunedcelestialcrystal:0, Attuned Celestial Crystal
astralsorcery:itemjournal, Astral Tome
astralsorcery:itemhandtelescope, Looking Glass
astralsorcery:itemlinkingtool, Linking Tool
astralsorcery:itemwand, Resonating Wand
astralsorcery:itemsextant, Sextant
astralsorcery:itemilluminationwand, Illumination Wand
astralsorcery:itemcoloredlens:0, Colored Lens
astralsorcery:itemcoloredlens:1, Colored Lens
astralsorcery:itemcoloredlens:2, Colored Lens
astralsorcery:itemcoloredlens:3, Colored Lens
astralsorcery:itemcoloredlens:4, Colored Lens
astralsorcery:itemcoloredlens:5, Colored Lens
astralsorcery:itemcoloredlens:6, Colored Lens
astralsorcery:itemskyresonator, Fosic Resonator
astralsorcery:itemshiftingstar, Shifting Star
astralsorcery:itemarchitectwand, Formation Wand
astralsorcery:itemexchangewand, Conversion Wand
astralsorcery:itemgrapplewand, Impulsion Wand
astralsorcery:itemusabledust:0, Illumination Powder
astralsorcery:itemusabledust:1, Nocturnal Powder
astralsorcery:itemknowledgeshare, Scroll of Written Expertise
astralsorcery:itemperkseal, Sealing Sigil
astralsorcery:itemknowledgefragment, Lucent Scroll
astralsorcery:itemfragmentcapsule, Shining Casing
astralsorcery:itemperkgem:0, Ourium Gem
astralsorcery:itemperkgem:1, Ilium Gem
astralsorcery:itemperkgem:2, Fengarum Gem
astralsorcery:itemcrystalpickaxe, Crystal Pickaxe
astralsorcery:itemcrystalshovel, Crystal Shovel
astralsorcery:itemcrystalaxe, Crystal Axe
astralsorcery:itemcrystalsword, Crystal Sword
astralsorcery:itemchargedcrystalaxe, Infused Crystal Axe
astralsorcery:itemchargedcrystalsword, Infused Crystal Sword
astralsorcery:itemchargedcrystalpickaxe, Infused Crystal Pickaxe
astralsorcery:itemchargedcrystalshovel, Infused Crystal Shovel
astralsorcery:itemcape, Mantle of Stars
astralsorcery:itemenchantmentamulet, Resplendent Prism
astralsorcery:blockmarblestairs, Marble Stairs
astralsorcery:blockflarelight, Volatile Flare
astralsorcery:blockvanishing, tile.blockvanishing.name
astralsorcery:blockchalice, Containment Chalice
astralsorcery:blockbore, Evershifting Fountain
astralsorcery:blockattunementaltar, Attunement Altar
astralsorcery:blockattunementrelay, Spectral Relay
astralsorcery:blockwell, Lightwell
astralsorcery:blockworldilluminator, Cave Illuminator
astralsorcery:blockfaketree, 
astralsorcery:blockstarlightinfuser, Starlight Infuser
astralsorcery:blockrituallink, Ritual Anchor
astralsorcery:blockportalnode, 
astralsorcery:blocktreebeacon, Tree Beacon
astralsorcery:blocktranslucentblock, Translucent Block
astralsorcery:blockmapdrawingtable, Stellar Refraction Table
astralsorcery:blockcelestialgateway, Celestial Gateway
astralsorcery:blockobservatory, Observatory
astralsorcery:blocklens, Lens
astralsorcery:blockprism, PrismLens
astralsorcery:blockmarbleslab:0, Marble Slab
astralsorcery:blockcustomore:0, Rock Crystal Ore
astralsorcery:blockcustomore:1, Starmetal Ore
astralsorcery:blockcustomsandore:0, Aquamarine Shale
astralsorcery:blockcustomflower:0, Faint Amaranth
astralsorcery:blockmarble:0, Marble
astralsorcery:blockmarble:1, Marble Bricks
astralsorcery:blockmarble:2, Marble Pillar
astralsorcery:blockmarble:3, Marble Arch
astralsorcery:blockmarble:4, Chiseled Marble
astralsorcery:blockmarble:5, Engraved Marble
astralsorcery:blockmarble:6, Runed Marble
astralsorcery:blockblackmarble:0, Sooty Marble
astralsorcery:blockblackmarble:1, Sooty Marble Bricks
astralsorcery:blockblackmarble:2, Sooty Marble Pillar
astralsorcery:blockblackmarble:3, Sooty Marble Arch
astralsorcery:blockblackmarble:4, Chiseled Sooty Marble
astralsorcery:blockblackmarble:5, Engraved Sooty Marble
astralsorcery:blockblackmarble:6, Runed Sooty Marble
astralsorcery:blockinfusedwood:0, Infused Wood
astralsorcery:blockinfusedwood:1, Infused Wood Planks
astralsorcery:blockinfusedwood:2, Infused Wood Column
astralsorcery:blockinfusedwood:3, Infused Wood Arch
astralsorcery:blockinfusedwood:4, Engraved Infused Wood
astralsorcery:blockinfusedwood:5, Enriched Infused Wood
astralsorcery:blockinfusedwood:6, Vibrant Infused Wood
astralsorcery:blockborehead:0, Neromantic Prime
astralsorcery:blockborehead:1, Fysallidic Prime
astralsorcery:blockmachine:0, Telescope
astralsorcery:blockmachine:1, Grindstone
astralsorcery:blockcelestialcrystals:0, Celestial Crystal Cluster
astralsorcery:blockcelestialcrystals:1, Celestial Crystal Cluster
astralsorcery:blockcelestialcrystals:2, Celestial Crystal Cluster
astralsorcery:blockcelestialcrystals:3, Celestial Crystal Cluster
astralsorcery:blockcelestialcrystals:4, Celestial Crystal Cluster
astralsorcery:blockgemcrystals:0, Gem Crystal Cluster
astralsorcery:blockgemcrystals:1, Gem Crystal Cluster
astralsorcery:blockgemcrystals:2, Gem Crystal Cluster
astralsorcery:blockgemcrystals:3, Gem Crystal Cluster
astralsorcery:blockgemcrystals:4, Gem Crystal Cluster
astralsorcery:blockstructural:0, Telescope
astralsorcery:blockritualpedestal, Ritual Pedestal
astralsorcery:blockaltar:0, Luminous Crafting Table
astralsorcery:blockaltar:1, Starlight Crafting Altar
astralsorcery:blockaltar:2, Celestial Altar
astralsorcery:blockaltar:3, Iridescent Altar
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
astralsorcery:blockcelestialcollectorcrystal:0, Floating Crystal
betweencards:swamp_hag, Swamp Hag
betweencards:anadia, Anadia
betweencards:angler, Angler
betweencards:ash_sprite, Ash Sprite
betweencards:blood_snail, Blood Snail
betweencards:boulder_sprite, Boulder Sprite
betweencards:bubbler_crab, Bubbler Crab
betweencards:cave_fish, Cave Fish
betweencards:cave_jellyfish, Cave Jellyfish
betweencards:chiromaw_hatchling, Chiromaw Hatchling
betweencards:chiromaw, Chiromaw
betweencards:crypt_crawler, Crypt Crawler
betweencards:dark_druid, Dark Druid
betweencards:dragonfly, Dragonfly
betweencards:health_token, Health Token
betweencards:defender_token, Defender Token
betweencards:defended_token, Defended Token
betweencards:emberling, Emberling
betweencards:emberling_shaman, Emberling Shaman
betweencards:firefly, Firefly
betweencards:fresh_water_urchin, Fresh Water Urchin
betweencards:frog, Frog
betweencards:gecko, Gecko
betweencards:sludge, Sludge
betweencards:greebling_coracle, Greebling Coracle
betweencards:greebling, Greebling
betweencards:greebling_rider, Greebling Rider
betweencards:harlequin_toad, Harlequin Toad
betweencards:infestation, Infestation
betweencards:jellyfish, Jellyfish
betweencards:lamprey, Lamprey
betweencards:large_sludge_worm, Large Sludge Worm
betweencards:leech, Leech
betweencards:living_root, Living Root
betweencards:lurker, Lurker
betweencards:mire_snail, Mire Snail
betweencards:moving_wall, Moving Wall
betweencards:olm, Olm
betweencards:peat_mummy, Peat Mummy
betweencards:puffshroom, Puffshroom
betweencards:pyrad, Pyrad
betweencards:rock_snot, Rock Snot
betweencards:root_sprite, Root Sprite
betweencards:shallowbreath, Shallowbreath
betweencards:shambler, Shambler
betweencards:silt_crab, Silt Crab
betweencards:sludge_jet_turret, Sludge Jet Turret
betweencards:small_sludge_worm, Small Sludge Worm
betweencards:small_spirit_tree_face, Small Spirit Tree Face
betweencards:smoll_sludge, Smoll Sludge
betweencards:splodeshroom, Splodeshroom
betweencards:sporeling, Sporeling
betweencards:stalker, Stalker
betweencards:tarbeast, Tarbeast
betweencards:tarminion, Tarminion
betweencards:termite, Termite
betweencards:them, Them
betweencards:tiny_sludge_worm, Tiny Sludge Worm
betweencards:wight, Wight
betweencards:tab_icon, Tab Icon
betweencards:card_table, Card Table
betweencards:booster_pack_disturbed_denizens, Disturbed Denizens
betweencards:booster_pack_biting_waters, Biting Waters
betweencards:beloved_companions, Beloved Companions
betweencards:curious_critters, Curious Critters
betweencards:haunted_deep, Haunted Deep
betweencards:sludgeon_delver, Sludgeon Delver
thebetweenlands:druid_stone_1, Rune Stone
thebetweenlands:druid_stone_2, Rune Stone
thebetweenlands:druid_stone_3, Rune Stone
thebetweenlands:druid_stone_4, Rune Stone
thebetweenlands:druid_stone_5, Rune Stone
thebetweenlands:druid_stone_6, Rune Stone
thebetweenlands:betweenlands_bedrock, Betweenlands Bedrock
thebetweenlands:betweenstone, Betweenstone
thebetweenlands:generic_stone:0, Corrupt Betweenstone
thebetweenlands:mud, Mud
thebetweenlands:peat, Peat
thebetweenlands:peat_smouldering, Smoldering Peat
thebetweenlands:sludgy_dirt, Sludgy Dirt
thebetweenlands:spreading_sludgy_dirt, Spreading Sludgy Dirt
thebetweenlands:slimy_dirt, Slimy Dirt
thebetweenlands:slimy_grass, Slimy Grass
thebetweenlands:cragrock:0, Cragrock
thebetweenlands:cragrock:1, Mossy Cragrock Top
thebetweenlands:cragrock:2, Mossy Cragrock Bottom
thebetweenlands:pitstone, Pitstone
thebetweenlands:limestone, Limestone
thebetweenlands:swamp_dirt, Swamp Dirt
thebetweenlands:coarse_swamp_dirt, Coarse Swamp Dirt
thebetweenlands:swamp_grass, Swamp Grass
thebetweenlands:wisp, Wisp
thebetweenlands:octine_ore, Octine Ore
thebetweenlands:valonite_ore, Valonite Ore
thebetweenlands:sulfur_ore, Sulfur Ore
thebetweenlands:slimy_bone_ore, Slimy Bone Ore
thebetweenlands:scabyst_ore, Scabyst Ore
thebetweenlands:syrmorite_ore, Syrmorite Ore
thebetweenlands:aqua_middle_gem_ore, Aqua Middle Gem Ore
thebetweenlands:crimson_middle_gem_ore, Crimson Middle Gem Ore
thebetweenlands:green_middle_gem_ore, Green Middle Gem Ore
thebetweenlands:life_crystal_stalactite:0, Life Crystal Stalactite
thebetweenlands:life_crystal_stalactite:1, Life Crystal Ore
thebetweenlands:stalactite, Stalactite
thebetweenlands:silt, Silt
thebetweenlands:filtered_silt, Filtered Silt
thebetweenlands:dead_grass, Dead Grass
thebetweenlands:tar_solid, Solid Tar
thebetweenlands:puddle, Puddle
thebetweenlands:pearl_block, Block of Pearls
thebetweenlands:ancient_remnant_block, Ancient Remnant Block
thebetweenlands:log_weedwood:0, Weedwood Log
thebetweenlands:log_weedwood:12, Weedwood Log
thebetweenlands:log_rotten_bark:0, Rotten Bark
thebetweenlands:log_spreading_rotten_bark, Spreading Rotten Bark
thebetweenlands:log_rubber, Rubber Tree Log
thebetweenlands:log_hearthgrove:1, Hearthgrove Log
thebetweenlands:log_hearthgrove:5, Tarred Hearthgrove Log
thebetweenlands:log_hearthgrove:3, Hearthgrove Log
thebetweenlands:log_hearthgrove:7, Tarred Hearthgrove Log
thebetweenlands:log_nibbletwig:0, Nibbletwig Log
thebetweenlands:log_nibbletwig:12, Nibbletwig Log
thebetweenlands:log_spirit_tree:0, Spirit Tree Log
thebetweenlands:log_spirit_tree:12, Spirit Tree Log
thebetweenlands:weedwood, Weedwood
thebetweenlands:log_sap:0, Sap Tree Log
thebetweenlands:log_sap:12, Sap Tree Log
thebetweenlands:sapling_weedwood, Weedwood Sapling
thebetweenlands:sapling_sap, Sap Tree Sapling
thebetweenlands:sapling_rubber, Rubber Tree Sapling
thebetweenlands:sapling_hearthgrove, Hearthgrove Sapling
thebetweenlands:sapling_nibbletwig, Nibbletwig Sapling
thebetweenlands:sapling_spirit_tree, Spirit Tree Sapling
thebetweenlands:root_pod, Root Pod
thebetweenlands:leaves_weedwood_tree, Weedwood Leaves
thebetweenlands:leaves_sap_tree, Sap Tree Leaves
thebetweenlands:leaves_rubber_tree, Rubber Tree Leaves
thebetweenlands:leaves_hearthgrove_tree, Hearthgrove Leaves
thebetweenlands:leaves_nibbletwig_tree, Nibbletwig Leaves
thebetweenlands:leaves_spirit_tree_top, Upper Spirit Tree Leaves
thebetweenlands:leaves_spirit_tree_middle, Middle Spirit Tree Leaves
thebetweenlands:leaves_spirit_tree_bottom, Lower Spirit Tree Leaves
thebetweenlands:weedwood_planks, Weedwood Planks
thebetweenlands:rubber_tree_planks, Rubber Tree Planks
thebetweenlands:giant_root_planks, Giant Root Planks
thebetweenlands:hearthgrove_planks, Hearthgrove Planks
thebetweenlands:nibbletwig_planks, Nibbletwig Planks
thebetweenlands:angry_betweenstone, Angry Betweenstone
thebetweenlands:betweenstone_bricks, Betweenstone Bricks
thebetweenlands:betweenstone_bricks_mirage, Betweenstone Bricks Mirage
thebetweenlands:betweenstone_tiles, Betweenstone Tiles
thebetweenlands:betweenstone_chiseled, Chiseled Betweenstone
thebetweenlands:cragrock_chiseled, Chiseled Cragrock
thebetweenlands:cragrock_chiseled_cracked, Cracked Chiseled Cragrock
thebetweenlands:cragrock_chiseled_mossy, Mossy Chiseled Cragrock
thebetweenlands:limestone_chiseled, Chiseled Limestone
thebetweenlands:pitstone_chiseled, Chiseled Pitstone
thebetweenlands:scabyst_chiseled_1, Chiseled Scabyst
thebetweenlands:scabyst_chiseled_2, Chiseled Scabyst
thebetweenlands:scabyst_chiseled_3, Chiseled Scabyst
thebetweenlands:scabyst_pitstone_dotted, Scabyst Lined Pitstone
thebetweenlands:scabyst_pitstone_horizontal, Scabyst Lined Pitstone
thebetweenlands:scabyst_bricks, Scabyst Bricks
thebetweenlands:cracked_betweenstone_bricks, Cracked Betweenstone Bricks
thebetweenlands:cracked_betweenstone_tiles, Cracked Betweenstone Tiles
thebetweenlands:cracked_limestone_bricks, Cracked Limestone Bricks
thebetweenlands:cragrock_bricks, Cragrock Bricks
thebetweenlands:cragrock_bricks_cracked, Cracked Cragrock Bricks
thebetweenlands:cragrock_bricks_mossy, Mossy Cragrock Bricks
thebetweenlands:cragrock_tiles, Cragrock Tiles
thebetweenlands:cragrock_tiles_cracked, Cracked Cragrock Tiles
thebetweenlands:cragrock_tiles_mossy, Mossy Cragrock Tiles
thebetweenlands:glowing_betweenstone_tile, Glowing Betweenstone Tile
thebetweenlands:inactive_glowing_smooth_cragrock, Inactive Glowing Smooth Cragrock
thebetweenlands:glowing_smooth_cragrock, Glowing Smooth Cragrock
thebetweenlands:limestone_bricks, Limestone Bricks
thebetweenlands:limestone_tiles, Limestone Tiles
thebetweenlands:mossy_betweenstone_bricks, Mossy Betweenstone Bricks
thebetweenlands:mossy_betweenstone_tiles, Mossy Betweenstone Tiles
thebetweenlands:mossy_limestone_bricks, Mossy Limestone Bricks
thebetweenlands:mossy_smooth_betweenstone, Mossy Smooth Betweenstone
thebetweenlands:mud_bricks, Mud Bricks
thebetweenlands:mud_brick_shingles, Mud Brick Shingles
thebetweenlands:rubber_block, Rubber Block
thebetweenlands:pitstone_bricks, Pitstone Bricks
thebetweenlands:pitstone_tiles, Pitstone Tiles
thebetweenlands:polished_limestone, Polished Limestone
thebetweenlands:smooth_betweenstone, Smooth Betweenstone
thebetweenlands:smooth_cragrock, Smooth Cragrock
thebetweenlands:octine_block, Block of Octine
thebetweenlands:syrmorite_block, Block of Syrmorite
thebetweenlands:valonite_block, Block of Valonite
thebetweenlands:scabyst_block, Block of Scabyst
thebetweenlands:weak_betweenstone_tiles, Weak Betweenstone Tiles
thebetweenlands:weak_polished_limestone, Weak Polished Limestone
thebetweenlands:weak_mossy_betweenstone_tiles, Weak Mossy Betweenstone Tiles
thebetweenlands:weak_smooth_cragrock, Weak Smooth Cragrock
thebetweenlands:dentrothyst:0, Green Dentrothyst
thebetweenlands:dentrothyst:1, Orange Dentrothyst
thebetweenlands:loot_pot:0, Pot of Chance
thebetweenlands:loot_pot:4, Pot of Chance
thebetweenlands:loot_pot:8, Pot of Chance
thebetweenlands:mob_spawner, Monster Spawner
thebetweenlands:temple_pillar, Temple Pillar
thebetweenlands:betweenstone_pillar, Betweenstone Pillar
thebetweenlands:pitstone_pillar, Pitstone Pillar
thebetweenlands:limestone_pillar, Limestone Pillar
thebetweenlands:cragrock_pillar, Cragrock Pillar
thebetweenlands:tar_beast_spawner, Tar Beast Spawner
thebetweenlands:tar_loot_pot:0, Tar Pot of Chance
thebetweenlands:tar_loot_pot:4, Tar Pot of Chance
thebetweenlands:tar_loot_pot:8, Tar Pot of Chance
thebetweenlands:cragrock_stairs, Cragrock Stairs
thebetweenlands:pitstone_stairs, Pitstone Stairs
thebetweenlands:betweenstone_stairs, Betweenstone Stairs
thebetweenlands:betweenstone_brick_stairs, Betweenstone Brick Stairs
thebetweenlands:mud_brick_stairs, Mud Brick Stairs
thebetweenlands:cragrock_brick_stairs, Cragrock Brick Stairs
thebetweenlands:limestone_brick_stairs, Limestone Brick Stairs
thebetweenlands:pitstone_brick_stairs, Pitstone Brick Stairs
thebetweenlands:limestone_stairs, Limestone Stairs
thebetweenlands:smooth_betweenstone_stairs, Smooth Betweenstone Stairs
thebetweenlands:smooth_cragrock_stairs, Smooth Cragrock Stairs
thebetweenlands:polished_limestone_stairs, Polished Limestone Stairs
thebetweenlands:mossy_betweenstone_brick_stairs, Mossy Betweenstone Brick Stairs
thebetweenlands:mossy_smooth_betweenstone_stairs, Mossy Smooth Betweenstone Stairs
thebetweenlands:cracked_betweenstone_brick_stairs, Cracked Betweenstone Brick Stairs
thebetweenlands:scabyst_brick_stairs, Scabyst Brick Stairs
thebetweenlands:sulfur_block, Block of Sulfur
thebetweenlands:temple_bricks, Temple Bricks
thebetweenlands:smooth_pitstone, Smooth Pitstone
thebetweenlands:mire_coral_block, Mire Coral Block
thebetweenlands:deep_water_coral_block, Deep Water Coral Block
thebetweenlands:slimy_bone_block, Slimy Bone Block
thebetweenlands:aqua_middle_gem_block, Aqua Middle Gem Block
thebetweenlands:crimson_middle_gem_block, Crimson Middle Gem Block
thebetweenlands:green_middle_gem_block, Green Middle Gem Block
thebetweenlands:compost_block, Block of Compost
thebetweenlands:polished_dentrothyst:0, Green Polished Dentrothyst
thebetweenlands:polished_dentrothyst:1, Orange Polished Dentrothyst
thebetweenlands:silt_glass, Silt Glass
thebetweenlands:silt_glass_pane, Silt Glass Pane
thebetweenlands:lattice, Lattice
thebetweenlands:lattice_fine, Fine Lattice
thebetweenlands:filtered_silt_glass, Filtered Silt Glass
thebetweenlands:filtered_silt_glass_pane, Filtered Silt Glass Pane
thebetweenlands:polished_dentrothyst_pane:0, Green Polished Dentrothyst Pane
thebetweenlands:polished_dentrothyst_pane:1, Orange Polished Dentrothyst Pane
thebetweenlands:amate_paper_pane_1, Connected Amate Paper Pane
thebetweenlands:amate_paper_pane_2, Squared Amate Paper Pane
thebetweenlands:amate_paper_pane_3, Rounded Amate Paper Pane
